state,ea,weight,hh,index,raise,raised_q,soldkilled_q,given_q,given_reason,bought_q,lost_q,lost_reason,born_q,price,curr,price_usd,c_max_s,c_max_h
"Western Bahr El Ghazal",18,202.9969,10,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Bahr El Ghazal",18,202.9969,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Bahr El Ghazal",18,202.9969,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Bahr El Ghazal",18,202.9969,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Bahr El Ghazal",18,202.9969,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Bahr El Ghazal",18,202.9969,11,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Bahr El Ghazal",18,202.9969,11,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Bahr El Ghazal",18,202.9969,11,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Bahr El Ghazal",18,202.9969,11,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Bahr El Ghazal",18,202.9969,11,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Bahr El Ghazal",18,202.9969,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Bahr El Ghazal",18,202.9969,12,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Bahr El Ghazal",18,202.9969,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Bahr El Ghazal",18,202.9969,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Bahr El Ghazal",18,202.9969,12,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Bahr El Ghazal",18,202.9969,12,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Bahr El Ghazal",18,202.9969,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Bahr El Ghazal",18,202.9969,12,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Bahr El Ghazal",19,81.94369,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Bahr El Ghazal",19,81.94369,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Bahr El Ghazal",19,81.94369,1,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Bahr El Ghazal",19,81.94369,1,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Bahr El Ghazal",19,81.94369,1,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Bahr El Ghazal",19,81.94369,1,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Bahr El Ghazal",19,81.94369,1,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Bahr El Ghazal",19,81.94369,1,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
