state,ea,weight,hh,hhsize,index,own_pre,owntotal_pre,yearp,vintage,price_pre,curr_pre,conv2ssp,own_post,owntotal_post,price_post,curr_post,drate,drate_median,cons_d,cons_d_weekly,cons_d_daily,cons_d_daily_pc
"Northern Bahr El Ghazal",4,304.6609,9,7,"Bicycle","Yes",1,2001,15,300,"SDG",257.4,"Yes",1,400,"SSP",.04060447,.0406045,37.5798,.7202151,.1028879,.0146983
"Northern Bahr El Ghazal",4,304.6609,9,7,"Mattress or bed","Yes",2,2012,4,100,"SSP",4.45,"Yes",2,150,"SSP",.0959599,.0959599,56.1977,1.077026,.1538609,.0219801
"Northern Bahr El Ghazal",4,304.6609,9,7,"Radio or transistor","Yes",1,2008,8,60,"SDD",2.11,"Yes",1,150,"SSP",.17158885,.1715889,39.88227,.764342,.1091917,.0155988
"Northern Bahr El Ghazal",4,304.6609,9,7,"Hoe, spade or axe","Yes",3,2014,2,15,"SSP",4.66,"Yes",4,15,"SSP",.00497512,.1229538,20.58866,.3945808,.0563687,.0080527
"Northern Bahr El Ghazal",4,304.6609,9,7,"Mobile phone","Yes",1,2013,3,140,"SSP",4.27,"Yes",1,165,"SSP",.21336377,.2133638,54.89266,1.052015,.1502879,.0214697
"Northern Bahr El Ghazal",4,304.6609,10,7,"Mattress or bed","Yes",3,2011,5,250,"SSP",3.55,"Yes",3,50,"SSP",.27882621,.0959599,56.1977,1.077026,.1538609,.0219801
"Northern Bahr El Ghazal",4,304.6609,10,7,"Mosquito net",,,,2,25,,,"Yes",3,22.5,,.05603652,.1100227,11.17505,.2141694,.0305956,.0043708
"Northern Bahr El Ghazal",4,304.6609,10,7,"Hoe, spade or axe","Yes",1,2013,3,15,"SSP",4.27,"Yes",1,5,"SSP",.31008828,.1229538,.9804125,.0187896,.0026842,.0003835
"Northern Bahr El Ghazal",4,304.6609,11,10,"Bicycle","Yes",1,2013,3,300,"SSP",4.27,"Yes",1,150,"SSP",.21024823,.0406045,14.09242,.2700807,.038583,.0038583
"Northern Bahr El Ghazal",4,304.6609,11,10,"Hoe, spade or axe","Yes",1,2010,6,20,"SSP",2.31,"Yes",1,10,"SSP",.11353361,.1229538,1.960825,.0375791,.0053684,.0005368
"Northern Bahr El Ghazal",4,304.6609,11,10,"Mattress or bed","Yes",4,,3,150,,,"Yes",4,200,,.0959599,.0959599,128.4519,2.461775,.3516821,.0351682
"Northern Bahr El Ghazal",4,304.6609,12,6,"Mattress or bed","Yes",5,,3,150,,,"Yes",4,200,,.0959599,.0959599,128.4519,2.461775,.3516821,.0586137
"Northern Bahr El Ghazal",4,304.6609,12,6,"Hoe, spade or axe","Yes",2,,2,22,,,"Yes",2,30,,.12295382,.1229538,11.76495,.2254747,.0322107,.0053684
"Northern Bahr El Ghazal",5,152.047,1,8,"Mattress or bed","Yes",2,2012,4,230,"SSP",4.45,"Yes",5,70,"SSP",.26094546,.0959599,139.6914,2.67718,.3824543,.0478068
"Northern Bahr El Ghazal",5,152.047,1,8,"Mosquito net","Yes",2,2014,2,10,"SSP",4.66,"Yes",3,5,"SSP",.29641116,.1100227,8.046038,.154202,.0220289,.0027536
"Northern Bahr El Ghazal",5,152.047,2,6,"Radio or transistor","Yes",1,2013,3,120,"SSP",4.27,"Yes",1,150,"SSP",.17158885,.1715889,39.88227,.764342,.1091917,.0181986
"Northern Bahr El Ghazal",5,152.047,2,6,"Mobile phone","Yes",3,2014,2,120,"SSP",4.66,"Yes",3,130,"SSP",.21336377,.2133638,109.7853,2.104031,.3005758,.050096
"Northern Bahr El Ghazal",5,152.047,2,6,"Mosquito net","Yes",3,2012,4,5,"SSP",4.45,"Yes",4,15,"SSP",.11002269,.1100227,12.33726,.236443,.0337776,.0056296
"Northern Bahr El Ghazal",5,152.047,2,6,"Mattress or bed","Yes",3,,3,80,"SDG",,"Yes",3,300,"SSP",.0959599,.0959599,112.3954,2.154053,.3077218,.051287
"Northern Bahr El Ghazal",5,152.047,3,4,"Mattress or bed","Yes",2,2014,2,120,"SSP",4.66,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0219801
"Northern Bahr El Ghazal",5,152.047,3,4,"Mosquito net","Yes",2,2014,2,10,"USD",,"Yes",2,20,,.11002269,.1100227,7.152034,.1370684,.0195812,.0048953
"Northern Bahr El Ghazal",5,152.047,4,7,"Mattress or bed","No",0,.z,3,200,,,"Yes",3,150,,.0959599,.0959599,88.31068,1.69247,.2417815,.0345402
"Northern Bahr El Ghazal",5,152.047,4,7,"Mobile phone",,,,2,65,"SSP",,"Yes",1,90,,.21336377,.2133638,29.94145,.5738266,.0819752,.0117107
"Northern Bahr El Ghazal",5,152.047,5,12,"Television","Yes",1,,4.5,600,,,"Yes",1,500,,.04448369,.0444837,49.1838,.9426054,.1346579,.0112215
"Northern Bahr El Ghazal",5,152.047,5,12,"Satellite dish","Yes",1,,4,350,,,"Yes",1,200,,.13488384,.1243517,39.59622,.7588598,.1084085,.009034
"Northern Bahr El Ghazal",5,152.047,5,12,"Mosquito net","Yes",4,,2,25,"SSP",,"Yes",4,22.5,,.05603652,.1100227,14.75107,.2827036,.0403862,.0033655
"Northern Bahr El Ghazal",5,152.047,5,12,"Mattress or bed",,,,3,200,,,"Yes",8,200,,.00497512,.0959599,256.9038,4.92355,.7033642,.0586137
"Northern Bahr El Ghazal",5,152.047,5,12,"Mobile phone","No",0,.z,2,150,,,"Yes",5,100,,.18756559,.2133638,166.3414,3.187926,.4554179,.0379515
"Northern Bahr El Ghazal",5,152.047,6,7,"Mosquito net","Yes",1,2014,2,10,"SSP",4.66,"Yes",1,20,,.11002269,.1100227,3.576017,.0685342,.0097906,.0013987
"Northern Bahr El Ghazal",5,152.047,6,7,"Mobile phone","Yes",1,2015,1,150,"SSP",9.91,"Yes",1,100,"SSP",.33665008,.2133638,33.26828,.6375851,.0910836,.0130119
"Northern Bahr El Ghazal",5,152.047,6,7,"Mattress or bed","Yes",1,2011,5,250,"SSP",3.55,"Yes",1,300,"SSP",.0959599,.0959599,48.16946,.9231656,.1318808,.0188401
"Northern Bahr El Ghazal",5,152.047,7,11,"Mobile phone","Yes",2,2014,2,159,"SSP",4.66,"Yes",4,100,"SSP",.21089394,.2133638,133.0731,2.55034,.3643343,.0331213
"Northern Bahr El Ghazal",5,152.047,7,11,"Mattress or bed","Yes",8,2012,4,200,,,"Yes",8,600,"SSP",.0959599,.0959599,321.1297,6.154437,.8792053,.0799277
"Northern Bahr El Ghazal",5,152.047,7,11,"Electric ironer","Yes",1,2012,4,60,"SSP",4.45,"Yes",1,120,,.06814551,.0681455,15.13305,.2900241,.041432,.0037665
"Northern Bahr El Ghazal",5,152.047,7,11,"Mosquito net","Yes",5,2014,2,10,"SSP",4.66,"Yes",5,20,,.11002269,.1100227,17.88008,.342671,.048953,.0044503
"Northern Bahr El Ghazal",5,152.047,8,5,"Radio or transistor","Yes",1,2012,4,150,"SSP",4.45,"Yes",1,200,"SSP",.17158885,.1715889,53.17636,1.019123,.1455889,.0291178
"Northern Bahr El Ghazal",5,152.047,8,5,"Hoe, spade or axe","Yes",1,2010,6,15,"SSP",2.31,"Yes",1,25,"SSP",.12295382,.1229538,4.902062,.0939478,.0134211,.0026842
"Northern Bahr El Ghazal",5,152.047,8,5,"Mobile phone","Yes",1,2012,4,120,"SSP",4.45,"Yes",1,130,"SSP",.21336377,.2133638,43.24876,.8288606,.1184087,.0236817
"Northern Bahr El Ghazal",5,152.047,8,5,"Mosquito net","Yes",1,2011,5,20,"SSP",3.55,"Yes",2,18,"SSP",.02572302,.1100227,6.43683,.1233616,.0176231,.0035246
"Northern Bahr El Ghazal",5,152.047,8,5,"Mattress or bed","Yes",3,,3,200,"SSP",,"Yes",3,300,"SSP",.0959599,.0959599,112.3954,2.154053,.3077218,.0615444
"Northern Bahr El Ghazal",5,152.047,8,5,"Bicycle","Yes",1,2010,6,350,"SSP",2.31,"Yes",1,450,"SSP",.04060447,.0406045,42.27727,.810242,.1157489,.0231498
"Northern Bahr El Ghazal",5,152.047,9,7,"Mattress or bed","Yes",2,2013,3,250,"SSP",4.27,"Yes",3,180,"SSP",.10817816,.0959599,93.12762,1.784787,.2549695,.0364242
"Northern Bahr El Ghazal",5,152.047,9,7,"Mosquito net","Yes",2,2014,2,10,"SSP",4.66,"Yes",3,5,"SSP",.29641116,.1100227,8.046038,.154202,.0220289,.003147
"Northern Bahr El Ghazal",5,152.047,10,13,"Bicycle",,,2014,2,300,"SSP",4.66,"Yes",1,500,"SSP",.04060447,.0406045,46.97475,.9002689,.1286099,.0098931
"Northern Bahr El Ghazal",5,152.047,10,13,"Mobile phone","Yes",1,2014,2,180,"SSP",4.66,"Yes",1,100,"SSP",.25835225,.2133638,33.26828,.6375851,.0910836,.0070064
"Northern Bahr El Ghazal",5,152.047,10,13,"Mosquito net","Yes",2,2014,2,20,"SSP",4.66,"Yes",4,10,"SSP",.29641116,.1100227,12.51606,.2398697,.0342671,.0026359
"Northern Bahr El Ghazal",5,152.047,10,13,"Hoe, spade or axe","Yes",1,2014,2,30,"SSP",4.66,"Yes",2,15,"SSP",.29641116,.1229538,8.823712,.1691061,.024158,.0018583
"Northern Bahr El Ghazal",5,152.047,10,13,"Mattress or bed","Yes",4,2012,4,50,"SSP",4.45,"Yes",4,20,"SSP",.20868584,.0959599,99.55022,1.907875,.2725537,.0209657
"Northern Bahr El Ghazal",5,152.047,10,13,"Plough","Yes",2,2014,2,30,"SSP",4.66,"Yes",2,18,"SSP",.22925705,.2133638,405.2076,7.765787,1.109398,.0853383
"Northern Bahr El Ghazal",5,152.047,11,5,"Mobile phone",,0,2014,2,80,"SSP",4.66,"Yes",1,75,"SSP",.03657131,.2133638,24.95121,.4781888,.0683127,.0136625
"Northern Bahr El Ghazal",5,152.047,11,5,"Mattress or bed","Yes",3,2011,5,80,"SSP",3.55,"Yes",3,100,"SSP",.0959599,.0959599,64.22594,1.230887,.175841,.0351682
"Northern Bahr El Ghazal",5,152.047,11,5,"Mosquito net","Yes",3,2012,4,15,"SSP",4.45,"Yes",3,18,"SSP",.11002269,.1100227,9.655245,.1850423,.0264346,.0052869
"Northern Bahr El Ghazal",5,152.047,11,5,"Radio or transistor",,0,2014,2,130,"SSP",4.66,"Yes",1,150,"SSP",.17158885,.1715889,39.88227,.764342,.1091917,.0218383
"Northern Bahr El Ghazal",5,152.047,12,8,"Mattress or bed","Yes",4,,3,150,,,"Yes",4,200,,.0959599,.0959599,128.4519,2.461775,.3516821,.0439603
"Northern Bahr El Ghazal",6,181.9564,1,4,"Mattress or bed","Yes",2,2012,4,100,"SDD",4.45,"Yes",2,300,"SSP",.0959599,.0959599,80.28243,1.538609,.2198013,.0549503
"Northern Bahr El Ghazal",6,181.9564,1,4,"Mosquito net","Yes",2,2014,2,35,"SSP",4.66,"Yes",3,40,"SSP",.11002269,.1100227,14.30407,.2741368,.0391624,.0097906
"Northern Bahr El Ghazal",6,181.9564,1,4,"Hoe, spade or axe","Yes",2,2014,2,20,"SSP",4.66,"Yes",2,35,"SSP",.12295382,.1229538,12.74536,.2442643,.0348949,.0087237
"Northern Bahr El Ghazal",6,181.9564,2,8,"Hoe, spade or axe","Yes",5,2013,3,40,"SSP",4.27,"Yes",6,40,"SSP",.00497512,.1229538,27.45155,.5261077,.0751582,.0093948
"Northern Bahr El Ghazal",6,181.9564,2,8,"Mattress or bed","Yes",3,2009,7,70,"SDG",2.32,"Yes",3,200,"SSP",.0959599,.0959599,73.85984,1.415521,.2022172,.0252772
"Northern Bahr El Ghazal",6,181.9564,2,8,"Mosquito net","Yes",5,2014,2,30,"SSP",4.66,"Yes",5,40,"SSP",.11002269,.1100227,21.4561,.4112052,.0587436,.0073429
"Northern Bahr El Ghazal",6,181.9564,3,6,"Mattress or bed","Yes",5,,3,150,,,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0293068
"Northern Bahr El Ghazal",6,181.9564,3,6,"Mosquito net","Yes",4,,2,20,"SSP",,"Yes",3,22.5,,.11002269,.1100227,11.17505,.2141694,.0305956,.0050993
"Northern Bahr El Ghazal",6,181.9564,3,6,"Hoe, spade or axe","Yes",4,2015,1,35,,,"Yes",3,30,,.14712154,.1229538,17.64742,.3382121,.048316,.0080527
"Northern Bahr El Ghazal",6,181.9564,4,5,"Bicycle","Yes",1,2010,6,310,,,"Yes",1,300,,.01039807,.0406045,28.18485,.5401614,.0771659,.0154332
"Northern Bahr El Ghazal",6,181.9564,4,5,"Mosquito net","Yes",4,2014,2,15,"SSP",4.66,"Yes",3,20,,.11002269,.1100227,10.72805,.2056026,.0293718,.0058744
"Northern Bahr El Ghazal",6,181.9564,4,5,"Hoe, spade or axe",,,,2,30,,,"Yes",1,30,,.00497512,.1229538,5.882475,.1127374,.0161053,.0032211
"Northern Bahr El Ghazal",6,181.9564,4,5,"Mattress or bed","Yes",4,2014,2,55,"SSP",4.66,"Yes",3,200,,.0959599,.0959599,96.33892,1.846331,.2637616,.0527523
"Northern Bahr El Ghazal",6,181.9564,5,5,"Mosquito net",,,2014,2,10,"SSP",4.66,"Yes",1,20,,.11002269,.1100227,3.576017,.0685342,.0097906,.0019581
"Northern Bahr El Ghazal",6,181.9564,7,7,"Mobile phone",,,,2,150,,,"Yes",1,90,,.22925705,.2133638,29.94145,.5738266,.0819752,.0117107
"Northern Bahr El Ghazal",6,181.9564,7,7,"Mattress or bed",,,,3,200,,,"Yes",1,200,,.00497512,.0959599,32.11297,.6154437,.0879205,.0125601
"Northern Bahr El Ghazal",6,181.9564,7,7,"Hoe, spade or axe",,,2010,6,30,"SSP",2.31,"Yes",1,25,,.0347561,.1229538,4.902062,.0939478,.0134211,.0019173
"Northern Bahr El Ghazal",6,181.9564,7,7,"Mosquito net",,,2014,2,20,"SSP",4.66,"Yes",1,20,"SSP",.00497512,.1100227,3.576017,.0685342,.0097906,.0013987
"Northern Bahr El Ghazal",6,181.9564,8,7,"Mattress or bed",,,,3,200,,,"Yes",5,200,,.00497512,.0959599,160.5649,3.077219,.4396026,.0628004
"Northern Bahr El Ghazal",6,181.9564,8,7,"Radio or transistor",,,,2,100,,,"Yes",1,100,,.00497512,.1715889,26.58818,.5095613,.0727945,.0103992
"Northern Bahr El Ghazal",6,181.9564,8,7,"Hoe, spade or axe",,,2014,2,50,"SSP",4.66,"Yes",2,20,,.37069101,.1229538,9.804125,.1878956,.0268422,.0038346
"Northern Bahr El Ghazal",6,181.9564,8,7,"Mosquito net",,,,2,25,,,"Yes",5,22.5,,.05603652,.1100227,18.32709,.3512378,.0501768,.0071681
"Northern Bahr El Ghazal",6,181.9564,9,6,"Mosquito net","Yes",2,2014,2,15,"SSP",4.66,"Yes",2,20,,.11002269,.1100227,7.152034,.1370684,.0195812,.0032635
"Northern Bahr El Ghazal",6,181.9564,9,6,"Hoe, spade or axe","Yes",1,2012,4,12,"SSP",4.45,"Yes",1,25,"SSP",.12295382,.1229538,4.902062,.0939478,.0134211,.0022369
"Northern Bahr El Ghazal",6,181.9564,9,6,"Mattress or bed","Yes",2,2015,1,20,"SSP",9.91,"Yes",2,250,,.0959599,.0959599,80.28243,1.538609,.2198013,.0366336
"Northern Bahr El Ghazal",6,181.9564,10,7,"Mobile phone","Yes",1,2012,4,120,"SSP",4.45,"Yes",1,158,,.21336377,.2133638,52.56388,1.007385,.1439121,.0205589
"Northern Bahr El Ghazal",6,181.9564,10,7,"Hoe, spade or axe","Yes",3,2012,4,40,"SSP",4.45,"Yes",4,25,,.11528388,.1229538,19.60825,.3757912,.0536845,.0076692
"Northern Bahr El Ghazal",6,181.9564,10,7,"Mattress or bed","Yes",3,2012,4,400,"SSP",4.45,"Yes",3,200,,.16328715,.0959599,96.33892,1.846331,.2637616,.0376802
"Northern Bahr El Ghazal",6,181.9564,10,7,"Mosquito net","Yes",6,2013,3,25,,,"Yes",3,30,,.11002269,.1100227,16.09208,.3084039,.0440577,.006294
"Northern Bahr El Ghazal",6,181.9564,11,7,"Mattress or bed","Yes",5,2013,3,130,"SSP",4.27,"Yes",5,160,"SSP",.0959599,.0959599,154.1423,2.95413,.4220186,.0602884
"Northern Bahr El Ghazal",6,181.9564,11,7,"Mosquito net","Yes",6,2014,2,30,"SSP",4.66,"Yes",6,30,"SSP",.00497512,.1100227,23.24411,.4454723,.0636389,.0090913
"Northern Bahr El Ghazal",6,181.9564,11,7,"Hoe, spade or axe","Yes",5,2015,1,30,"SSP",9.91,"Yes",5,35,"SSP",.12295382,.1229538,30.39279,.5824764,.0832109,.0118873
"Northern Bahr El Ghazal",6,181.9564,12,5,"Hoe, spade or axe","Yes",2,,2,22,,,"Yes",3,30,,.12295382,.1229538,17.64742,.3382121,.048316,.0096632
"Northern Bahr El Ghazal",6,181.9564,12,5,"Mattress or bed","Yes",7,2011,5,620,"SSP",3.55,"Yes",4,150,"SSP",.25084126,.0959599,96.33892,1.846331,.2637616,.0527523
"Northern Bahr El Ghazal",6,181.9564,12,5,"Mosquito net","Yes",5,2013,3,25,,,"Yes",3,30,,.11002269,.1100227,16.09208,.3084039,.0440577,.0088115
"Northern Bahr El Ghazal",7,58.39126,1,29,"Motorcycle/motor","Yes",1,2012,4,3000,"SSP",4.45,"Yes",1,7000,"SSP",.12206381,.1220638,1364.138,26.14364,3.734806,.1287864
"Northern Bahr El Ghazal",7,58.39126,1,29,"Radio or transistor","Yes",1,2013,3,120,"SSP",4.27,"Yes",1,200,"SSP",.17158885,.1715889,53.17636,1.019123,.1455889,.0050203
"Northern Bahr El Ghazal",7,58.39126,1,29,"Hoe, spade or axe","Yes",14,2013,3,40,"SSP",4.27,"Yes",16,40,"SSP",.00497512,.1229538,66.66805,1.27769,.1825272,.006294
"Northern Bahr El Ghazal",7,58.39126,1,29,"Mobile phone","Yes",5,2012,4,700,"SSP",4.45,"Yes",5,1200,"SSP",.21336377,.2133638,609.4749,11.68056,1.668651,.0575397
"Northern Bahr El Ghazal",7,58.39126,1,29,"Refrigerator","Yes",1,2009,7,1600,,,"Yes",1,1250,,.03945387,.045083,123.8167,2.372942,.3389918,.0116894
"Northern Bahr El Ghazal",7,58.39126,1,29,"Mosquito net","Yes",27,2012,4,35,"SSP",4.45,"Yes",28,35,"SSP",.00497512,.1100227,93.15524,1.785316,.2550451,.0087947
"Northern Bahr El Ghazal",7,58.39126,1,29,"Mattress or bed","Yes",15,2013,3,450,"SSP",4.27,"Yes",15,200,"SSP",.2406539,.0959599,481.6946,9.231655,1.318808,.0454761
"Northern Bahr El Ghazal",7,58.39126,1,29,"Fan","Yes",5,2014,2,200,"SSP",4.66,"Yes",5,230,"SSP",.16076352,.1607635,287.0974,5.502208,.7860297,.0271045
"Northern Bahr El Ghazal",7,58.39126,1,29,"Television","Yes",2,2005,11,1500,"SDG",246.93,"Yes",2,500,"SSP",.09955067,.0444837,98.36761,1.885211,.2693158,.0092868
"Northern Bahr El Ghazal",7,58.39126,2,5,"Mosquito net","Yes",3,2015,1,35,,,"Yes",2,35,,.00497512,.1100227,12.51606,.2398697,.0342671,.0068534
"Northern Bahr El Ghazal",7,58.39126,2,5,"Mobile phone","Yes",1,,2,150,,,"Yes",1,90,,.22925705,.2133638,29.94145,.5738266,.0819752,.016395
"Northern Bahr El Ghazal",7,58.39126,2,5,"Mattress or bed","Yes",2,2014,2,500,"SSP",4.66,"Yes",2,200,,.37069101,.0959599,64.22594,1.230887,.175841,.0351682
"Northern Bahr El Ghazal",7,58.39126,3,2,"Mosquito net",,,,2,25,,,"Yes",1,22.5,,.05603652,.1100227,4.023019,.077101,.0110144,.0055072
"Northern Bahr El Ghazal",7,58.39126,4,2,"Hoe, spade or axe","Yes",1,2014,2,20,"SSP",4.66,"Yes",1,20,"SSP",.00497512,.1229538,3.92165,.0751582,.0107369,.0053684
"Northern Bahr El Ghazal",7,58.39126,4,2,"Mobile phone",,0,2014,2,270,"SSP",4.66,"Yes",1,100,"USD",.39444714,.2133638,33.26828,.6375851,.0910836,.0455418
"Northern Bahr El Ghazal",7,58.39126,4,2,"Mattress or bed","Yes",3,2014,2,600,"SSP",4.66,"Yes",1,400,"SSP",.18756559,.0959599,64.22594,1.230887,.175841,.0879205
"Northern Bahr El Ghazal",7,58.39126,4,2,"Radio or transistor",,0,2015,1,70,"SSP",9.91,"Yes",1,100,,.17158885,.1715889,26.58818,.5095613,.0727945,.0363972
"Northern Bahr El Ghazal",7,58.39126,4,2,"Mosquito net","Yes",3,2014,2,20,"SSP",4.66,"Yes",2,20,"SSP",.00497512,.1100227,7.152034,.1370684,.0195812,.0097906
"Northern Bahr El Ghazal",7,58.39126,5,7,"Radio or transistor","Yes",1,2012,4,150,"SSP",4.45,"Yes",1,250,"SSP",.17158885,.1715889,66.47045,1.273903,.1819862,.025998
"Northern Bahr El Ghazal",7,58.39126,5,7,"Mobile phone","Yes",1,2014,2,200,"SSP",4.66,"Yes",2,250,"SSP",.21336377,.2133638,116.439,2.231548,.3187926,.0455418
"Northern Bahr El Ghazal",7,58.39126,5,7,"Mattress or bed","Yes",3,2013,3,200,"SSP",4.27,"Yes",3,400,"SSP",.0959599,.0959599,128.4519,2.461775,.3516821,.0502403
"Northern Bahr El Ghazal",7,58.39126,5,7,"Mosquito net","Yes",4,2014,2,30,"SSP",4.66,"Yes",4,30,"SSP",.00497512,.1100227,16.09208,.3084039,.0440577,.006294
"Northern Bahr El Ghazal",7,58.39126,6,4,"Mosquito net",,,2014,2,25,,,"Yes",4,20,,.1100227,.1100227,14.30407,.2741368,.0391624,.0097906
"Northern Bahr El Ghazal",7,58.39126,6,4,"Mattress or bed",,,2012,4,300,"SSP",4.45,"Yes",4,200,,.10089353,.0959599,128.4519,2.461775,.3516821,.0879205
"Northern Bahr El Ghazal",7,58.39126,7,21,"Mobile phone",,,,2,150,,,"Yes",2,90,,.22925705,.2133638,63.20973,1.211412,.1730588,.0082409
"Northern Bahr El Ghazal",7,58.39126,7,21,"Trucks",,,,4,54000,,,"Yes",1,50000,,.02393666,.0239367,3768.19,72.21719,10.31674,.4912735
"Northern Bahr El Ghazal",7,58.39126,7,21,"Radio or transistor",,,,2,100,,,"Yes",1,100,,.00497512,.1715889,26.58818,.5095613,.0727945,.0034664
"Northern Bahr El Ghazal",7,58.39126,7,21,"Mattress or bed",,,,3,200,"SSP",,"Yes",8,200,"SSP",.00497512,.0959599,256.9038,4.92355,.7033642,.0334935
"Northern Bahr El Ghazal",7,58.39126,7,21,"Mosquito net",,,,2,25,,,"Yes",8,22.5,,.05603652,.1100227,29.05514,.5568404,.0795486,.003788
"Northern Bahr El Ghazal",7,58.39126,8,11,"Mattress or bed",,,,3,200,,,"Yes",6,200,,.00497512,.0959599,192.6778,3.692662,.5275232,.0479566
"Northern Bahr El Ghazal",7,58.39126,8,11,"Mobile phone",,,2015,1,100,"SSP",9.91,"Yes",3,100.5,,0,.2133638,100.3039,1.922319,.274617,.0249652
"Northern Bahr El Ghazal",7,58.39126,8,11,"Mosquito net",,,,2,25,,,"Yes",4,22.5,,.05603652,.1100227,14.75107,.2827036,.0403862,.0036715
"Northern Bahr El Ghazal",7,58.39126,9,11,"Mattress or bed",,,2015,1,500,"SSP",9.91,"Yes",4,250,,.0959599,.0959599,160.5649,3.077219,.4396026,.0399639
"Northern Bahr El Ghazal",7,58.39126,9,11,"Mosquito net",,,2015,1,35,"SSP",9.91,"Yes",3,35,"SSP",.00497512,.1100227,18.77409,.3598046,.0514007,.0046728
"Northern Bahr El Ghazal",7,58.39126,10,9,"Mattress or bed",,,,3,200,"SSP",,"Yes",4,200,"SSP",.00497512,.0959599,128.4519,2.461775,.3516821,.0390758
"Northern Bahr El Ghazal",7,58.39126,10,9,"Mobile phone",,,,2,150,,,"Yes",3,90,,.22925705,.2133638,96.47801,1.848997,.2641424,.0293492
"Northern Bahr El Ghazal",7,58.39126,10,9,"Mosquito net",,,,2,25,,,"Yes",4,22.5,,.05603652,.1100227,14.75107,.2827036,.0403862,.0044874
"Northern Bahr El Ghazal",7,58.39126,11,11,"Mosquito net","Yes",6,2013,3,35,"SSP",4.27,"Yes",8,35,"SSP",.00497512,.1100227,43.80621,.839544,.1199349,.0109032
"Northern Bahr El Ghazal",7,58.39126,11,11,"Mattress or bed","Yes",6,2011,5,300,"SDD",3.55,"Yes",6,150,,.13378053,.0959599,144.5084,2.769497,.3956424,.0359675
"Northern Bahr El Ghazal",7,58.39126,12,8,"Mattress or bed","Yes",6,,3,150,,,"Yes",4,200,,.0959599,.0959599,128.4519,2.461775,.3516821,.0439603
"Northern Bahr El Ghazal",7,58.39126,12,8,"Mobile phone","Yes",3,2015,1,130,"SSP",9.91,"Yes",4,100.5,,.23076923,.2133638,133.7385,2.563092,.366156,.0457695
"Northern Bahr El Ghazal",7,58.39126,12,8,"Mosquito net","Yes",8,2014,2,30,,,"Yes",6,20,,.18756559,.1100227,21.4561,.4112052,.0587436,.0073429
"Northern Bahr El Ghazal",8,141.147,1,3,"Hoe, spade or axe","Yes",2,2012,4,20,"SSP",4.45,"Yes",2,25,,.12295382,.1229538,9.804125,.1878956,.0268422,.0089474
"Northern Bahr El Ghazal",8,141.147,1,3,"Mosquito net","Yes",3,,2,20,,,"Yes",1,22.5,,.11002269,.1100227,4.023019,.077101,.0110144,.0036715
"Northern Bahr El Ghazal",8,141.147,1,3,"Mattress or bed","Yes",2,2015,1,300,,,"Yes",1,250,,.1708126,.0959599,40.14122,.7693046,.1099007,.0366336
"Northern Bahr El Ghazal",8,141.147,2,5,"Mattress or bed","Yes",5,2013,3,100,"SSP",4.27,"Yes",5,200,"SSP",.0959599,.0959599,160.5649,3.077219,.4396026,.0879205
"Northern Bahr El Ghazal",8,141.147,2,5,"Mosquito net","Yes",6,2014,2,25,"SSP",4.66,"Yes",6,30,"SSP",.11002269,.1100227,23.24411,.4454723,.0636389,.0127278
"Northern Bahr El Ghazal",8,141.147,2,5,"Hoe, spade or axe","Yes",3,2012,4,25,"SSP",4.45,"Yes",3,30,"SSP",.12295382,.1229538,15.6866,.300633,.0429476,.0085895
"Northern Bahr El Ghazal",8,141.147,3,7,"Mobile phone","No",0,.z,2,150,,,"Yes",2,100,,.18756559,.2133638,66.53656,1.27517,.1821672,.0260239
"Northern Bahr El Ghazal",8,141.147,3,7,"Mattress or bed",,,,3,200,,,"Yes",3,200,,.00497512,.0959599,96.33892,1.846331,.2637616,.0376802
"Northern Bahr El Ghazal",8,141.147,3,7,"Mosquito net",,,,2,25,,,"Yes",3,22.5,,.05603652,.1100227,11.17505,.2141694,.0305956,.0043708
"Northern Bahr El Ghazal",8,141.147,3,7,"Hoe, spade or axe",,0,2014,2,30,"SSP",4.66,"Yes",2,20,"SSP",.18756559,.1229538,9.804125,.1878956,.0268422,.0038346
"Northern Bahr El Ghazal",8,141.147,4,6,"Mattress or bed","Yes",6,2012,4,200,"SSP",4.45,"Yes",6,450,"SSP",.0959599,.0959599,232.819,4.461967,.6374238,.1062373
"Northern Bahr El Ghazal",8,141.147,4,6,"Hoe, spade or axe","Yes",6,2014,2,25,"SSP",4.66,"Yes",6,25,"SSP",.00497512,.1229538,34.31444,.6576347,.0939478,.015658
"Northern Bahr El Ghazal",8,141.147,4,6,"Radio or transistor","Yes",1,2009,7,80,"SDD",2.32,"Yes",1,200,"SSP",.17158885,.1715889,53.17636,1.019123,.1455889,.0242648
"Northern Bahr El Ghazal",8,141.147,4,6,"Mobile phone",,0,2015,1,150,"SSP",9.91,"Yes",1,150,"SSP",.00497512,.2133638,49.90242,.9563777,.1366254,.0227709
"Northern Bahr El Ghazal",8,141.147,4,6,"Mosquito net","Yes",7,2013,3,30,"SSP",4.27,"Yes",7,30,"SSP",.00497512,.1100227,37.54818,.7196091,.1028013,.0171336
