state,ea,hh,weight,hhweight,year,plinePPP,poor,tc_imp,wave,accesibility,night_lights,population
CENTRAL EQUATORIA,22,12,59.73408508,418.1386108,2015,8.712560654,0,20.05368996,1,3,0.068255611,103.5
CENTRAL EQUATORIA,22,12,59.73408508,418.1386108,2016,8.712560654,1,6.533333778,2,3,0.068668626,163
CENTRAL EQUATORIA,22,13,128.3795319,770.2772217,2016,8.712560654,0,8.390314102,2,3,0.068668626,163
CENTRAL EQUATORIA,22,14,128.3795319,770.2772217,2016,8.712560654,1,7.128385544,2,3,0.068668626,163
CENTRAL EQUATORIA,22,15,128.3795319,513.5181274,2016,8.712560654,0,10.47245979,2,3,0.068668626,163
CENTRAL EQUATORIA,22,16,128.3795319,385.1386108,2016,8.712560654,0,21.27972221,2,3,0.068668626,163
CENTRAL EQUATORIA,23,1,18.83242035,37.6648407,2015,8.712560654,0,20.86160278,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,2,18.83242035,112.9945221,2015,8.712560654,0,15.7841177,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,3,18.83242035,56.49726105,2015,8.712560654,0,18.63422966,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,4,18.83242035,301.3187256,2015,8.712560654,0,10.98113632,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,5,18.83242035,150.6593628,2015,8.712560654,0,15.03926373,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,6,18.83242035,188.3242035,2015,8.712560654,1,7.930684566,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,7,18.83242035,94.16210175,2015,8.712560654,0,17.51082993,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,8,18.83242035,131.8269348,2015,8.712560654,1,4.434087753,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,9,18.83242035,131.8269348,2015,8.712560654,0,17.41963387,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,10,18.83242035,18.83242035,2015,8.712560654,0,21.6597538,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,11,18.83242035,75.3296814,2015,8.712560654,0,18.7076416,1,3.5,0.065047748,101
CENTRAL EQUATORIA,23,12,18.83242035,112.9945221,2015,8.712560654,0,13.55412674,1,3.5,0.065047748,101
CENTRAL EQUATORIA,25,1,112.9347458,1016.41272,2015,8.712560654,0,13.52886963,1,4,0.06770125,133
CENTRAL EQUATORIA,25,2,112.9347458,1355.216919,2015,8.712560654,0,11.22304344,1,4,0.06770125,133
CENTRAL EQUATORIA,25,3,112.9347458,677.6084595,2015,8.712560654,1,6.031644344,1,4,0.06770125,133
CENTRAL EQUATORIA,25,4,112.9347458,451.7389832,2015,8.712560654,0,10.69227505,1,4,0.06770125,133
CENTRAL EQUATORIA,25,5,112.9347458,225.8694916,2015,8.712560654,0,15.44629574,1,4,0.06770125,133
CENTRAL EQUATORIA,25,6,112.9347458,225.8694916,2015,8.712560654,0,33.528965,1,4,0.06770125,133
CENTRAL EQUATORIA,25,7,112.9347458,338.8042297,2015,8.712560654,0,18.29792023,1,4,0.06770125,133
CENTRAL EQUATORIA,25,8,112.9347458,338.8042297,2015,8.712560654,1,8.116864204,1,4,0.06770125,133
CENTRAL EQUATORIA,25,9,112.9347458,451.7389832,2015,8.712560654,0,9.889055252,1,4,0.06770125,133
CENTRAL EQUATORIA,25,10,112.9347458,451.7389832,2015,8.712560654,1,7.71198225,1,4,0.06770125,133
CENTRAL EQUATORIA,25,11,112.9347458,2258.694824,2015,8.712560654,1,7.887784481,1,4,0.06770125,133
CENTRAL EQUATORIA,25,12,112.9347458,903.4779663,2015,8.712560654,1,4.872173786,1,4,0.06770125,133
CENTRAL EQUATORIA,26,1,121.7656479,852.3595581,2015,8.712560654,0,10.84893417,1,4,0.067576811,106
CENTRAL EQUATORIA,26,2,121.7656479,1339.422119,2015,8.712560654,1,7.506948471,1,4,0.067576811,106
CENTRAL EQUATORIA,26,3,121.7656479,1217.656494,2015,8.712560654,1,8.09974575,1,4,0.067576811,106
CENTRAL EQUATORIA,26,4,121.7656479,608.8282471,2015,8.712560654,1,4.68807745,1,4,0.067576811,106
CENTRAL EQUATORIA,26,5,121.7656479,1339.422119,2015,8.712560654,1,7.871946335,1,4,0.067576811,106
CENTRAL EQUATORIA,26,6,121.7656479,243.5312958,2015,8.712560654,0,17.79690742,1,4,0.067576811,106
CENTRAL EQUATORIA,26,7,121.7656479,974.1251831,2015,8.712560654,0,14.48247528,1,4,0.067576811,106
CENTRAL EQUATORIA,26,8,121.7656479,1704.719116,2015,8.712560654,1,2.662074327,1,4,0.067576811,106
CENTRAL EQUATORIA,26,9,121.7656479,2070.016113,2015,8.712560654,1,6.83292675,1,4,0.067576811,106
CENTRAL EQUATORIA,26,10,121.7656479,852.3595581,2015,8.712560654,0,19.47719193,1,4,0.067576811,106
CENTRAL EQUATORIA,26,11,121.7656479,1461.187744,2015,8.712560654,1,7.059056759,1,4,0.067576811,106
CENTRAL EQUATORIA,26,12,121.7656479,608.8282471,2015,8.712560654,0,9.361336708,1,4,0.067576811,106
CENTRAL EQUATORIA,28,1,48.24675369,385.9740295,2015,8.712560654,0,17.8548069,1,3,0.06501855,111
CENTRAL EQUATORIA,28,2,48.24675369,144.7402649,2015,8.712560654,0,34.35708237,1,3,0.06501855,111
CENTRAL EQUATORIA,28,3,48.24675369,385.9740295,2016,8.712560654,0,11.12452126,2,3,0.065076947,183
CENTRAL EQUATORIA,28,3,48.24675369,434.2207947,2015,8.712560654,1,6.839257717,1,3,0.06501855,111
CENTRAL EQUATORIA,28,4,48.24675369,337.7272644,2016,8.712560654,0,25.74672699,2,3,0.065076947,183
CENTRAL EQUATORIA,28,4,48.24675369,337.7272644,2015,8.712560654,0,17.73509407,1,3,0.06501855,111
CENTRAL EQUATORIA,28,5,48.24675369,192.9870148,2015,8.712560654,0,12.28339195,1,3,0.06501855,111
CENTRAL EQUATORIA,28,6,48.24675369,530.7142944,2015,8.712560654,0,8.64399147,1,3,0.06501855,111
CENTRAL EQUATORIA,28,7,48.24675369,192.9870148,2016,8.712560654,1,7.256424427,2,3,0.065076947,183
CENTRAL EQUATORIA,28,7,48.24675369,192.9870148,2015,8.712560654,0,17.26018524,1,3,0.06501855,111
CENTRAL EQUATORIA,28,8,48.24675369,385.9740295,2015,8.712560654,1,5.890441895,1,3,0.06501855,111
CENTRAL EQUATORIA,28,8,48.24675369,385.9740295,2016,8.712560654,0,10.20272827,2,3,0.065076947,183
CENTRAL EQUATORIA,28,9,48.24675369,241.2337646,2015,8.712560654,0,10.88357735,1,3,0.06501855,111
CENTRAL EQUATORIA,28,9,48.24675369,192.9870148,2016,8.712560654,0,9.261693954,2,3,0.065076947,183
CENTRAL EQUATORIA,28,10,48.24675369,434.2207947,2016,8.712560654,1,3.307486296,2,3,0.065076947,183
CENTRAL EQUATORIA,28,10,48.24675369,241.2337646,2015,8.712560654,0,11.34492493,1,3,0.06501855,111
CENTRAL EQUATORIA,28,11,48.24675369,434.2207947,2015,8.712560654,0,10.53891945,1,3,0.06501855,111
CENTRAL EQUATORIA,28,12,48.24675369,192.9870148,2015,8.712560654,0,26.70239258,1,3,0.06501855,111
CENTRAL EQUATORIA,28,13,23.09631538,69.28894806,2016,8.712560654,0,17.46411133,2,3,0.065076947,183
CENTRAL EQUATORIA,28,14,23.09631538,138.5778961,2016,8.712560654,1,6.166830063,2,3,0.065076947,183
CENTRAL EQUATORIA,28,15,23.09631538,300.2521057,2016,8.712560654,1,6.65561676,2,3,0.065076947,183
CENTRAL EQUATORIA,28,16,23.09631538,346.4447327,2016,8.712560654,1,6.917517185,2,3,0.065076947,183
CENTRAL EQUATORIA,28,17,23.09631538,207.8668365,2016,8.712560654,0,8.588189125,2,3,0.065076947,183
CENTRAL EQUATORIA,28,18,23.09631538,115.481575,2016,8.712560654,1,6.368296146,2,3,0.065076947,183
CENTRAL EQUATORIA,29,1,59.73408508,597.3408203,2015,8.712560654,0,21.62989235,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,2,59.73408508,298.6704102,2015,8.712560654,0,55.69203568,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,3,59.73408508,238.9363403,2015,8.712560654,0,13.70238113,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,4,59.73408508,418.1386108,2015,8.712560654,0,10.07222366,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,5,59.73408508,358.4045105,2015,8.712560654,0,22.74471855,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,6,59.73408508,179.2022552,2015,8.712560654,1,5.670943737,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,7,59.73408508,896.0112915,2015,8.712560654,0,13.13531208,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,8,59.73408508,119.4681702,2015,8.712560654,0,44.61301422,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,9,59.73408508,477.8726807,2015,8.712560654,0,18.62734032,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,10,59.73408508,358.4045105,2015,8.712560654,1,7.053115368,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,11,59.73408508,477.8726807,2015,8.712560654,0,42.39833069,1,3,0.281887651,799.5
CENTRAL EQUATORIA,29,12,59.73408508,418.1386108,2015,8.712560654,1,6.748359203,1,3,0.281887651,799.5
CENTRAL EQUATORIA,31,1,31.6899128,253.5193024,2015,8.712560654,1,7.376224041,1,34,0.059374999,56
CENTRAL EQUATORIA,31,2,31.6899128,158.4495697,2015,8.712560654,0,14.63699913,1,34,0.059374999,56
CENTRAL EQUATORIA,31,3,31.6899128,126.7596512,2015,8.712560654,0,21.20859337,1,34,0.059374999,56
CENTRAL EQUATORIA,31,4,31.6899128,190.1394806,2015,8.712560654,0,10.57348251,1,34,0.059374999,56
CENTRAL EQUATORIA,31,5,31.6899128,221.8293915,2015,8.712560654,0,11.39127159,1,34,0.059374999,56
CENTRAL EQUATORIA,31,6,31.6899128,221.8293915,2015,8.712560654,0,9.9201231,1,34,0.059374999,56
CENTRAL EQUATORIA,31,7,31.6899128,221.8293915,2015,8.712560654,0,9.313277245,1,34,0.059374999,56
CENTRAL EQUATORIA,31,8,31.6899128,31.6899128,2015,8.712560654,0,10.22430706,1,34,0.059374999,56
CENTRAL EQUATORIA,31,9,31.6899128,507.0386047,2015,8.712560654,1,3.862627268,1,34,0.059374999,56
CENTRAL EQUATORIA,31,10,31.6899128,95.0697403,2015,8.712560654,0,11.26663113,1,34,0.059374999,56
CENTRAL EQUATORIA,31,11,31.6899128,95.0697403,2015,8.712560654,0,19.62727547,1,34,0.059374999,56
CENTRAL EQUATORIA,31,12,31.6899128,221.8293915,2015,8.712560654,0,10.42956924,1,34,0.059374999,56
CENTRAL EQUATORIA,32,1,59.73408127,179.20224,2015,8.712560654,0,16.26808929,1,4,0.066552535,128
CENTRAL EQUATORIA,32,1,59.73408127,179.20224,2016,8.712560654,0,15.0472374,2,4,0.066691764,198
CENTRAL EQUATORIA,32,2,59.73408127,477.8726501,2015,8.712560654,0,26.69680595,1,4,0.066552535,128
CENTRAL EQUATORIA,32,3,59.73408127,537.6067505,2015,8.712560654,1,7.08780098,1,4,0.066552535,128
CENTRAL EQUATORIA,32,3,59.73408127,477.8726501,2016,8.712560654,0,9.060266495,2,4,0.066691764,198
CENTRAL EQUATORIA,32,4,59.73408127,418.1385803,2015,8.712560654,0,8.258317947,1,4,0.066552535,128
CENTRAL EQUATORIA,32,5,59.73408127,179.20224,2016,8.712560654,0,24.3086319,2,4,0.066691764,198
CENTRAL EQUATORIA,32,5,59.73408127,179.20224,2015,8.712560654,0,51.98799515,1,4,0.066552535,128
CENTRAL EQUATORIA,32,6,59.73408127,418.1385803,2016,8.712560654,0,17.43467712,2,4,0.066691764,198
CENTRAL EQUATORIA,32,6,59.73408127,358.40448,2015,8.712560654,0,15.82044888,1,4,0.066552535,128
CENTRAL EQUATORIA,32,7,59.73408127,358.40448,2016,8.712560654,0,39.24336243,2,4,0.066691764,198
CENTRAL EQUATORIA,32,7,59.73408127,477.8726501,2015,8.712560654,0,20.23294067,1,4,0.066552535,128
CENTRAL EQUATORIA,32,8,59.73408127,597.3408203,2015,8.712560654,0,17.7272377,1,4,0.066552535,128
CENTRAL EQUATORIA,32,8,59.73408127,955.7453003,2016,8.712560654,1,4.427211761,2,4,0.066691764,198
CENTRAL EQUATORIA,32,9,59.73408127,179.20224,2016,8.712560654,0,9.491548538,2,4,0.066691764,198
CENTRAL EQUATORIA,32,9,59.73408127,119.4681625,2015,8.712560654,0,15.49897099,1,4,0.066552535,128
CENTRAL EQUATORIA,32,10,59.73408127,59.73408127,2015,8.712560654,0,21.82809067,1,4,0.066552535,128
CENTRAL EQUATORIA,32,10,59.73408127,59.73408127,2016,8.712560654,0,19.21337318,2,4,0.066691764,198
CENTRAL EQUATORIA,32,11,59.73408127,298.6704102,2015,8.712560654,0,20.12853622,1,4,0.066552535,128
CENTRAL EQUATORIA,32,12,59.73408127,418.1385803,2015,8.712560654,0,13.45206451,1,4,0.066552535,128
CENTRAL EQUATORIA,32,12,59.73408127,537.6067505,2016,8.712560654,0,18.67412758,2,4,0.066691764,198
CENTRAL EQUATORIA,32,13,117.6812363,470.7249451,2016,8.712560654,0,12.47780991,2,4,0.066691764,198
CENTRAL EQUATORIA,32,14,117.6812363,1176.812378,2016,8.712560654,1,7.109918594,2,4,0.066691764,198
CENTRAL EQUATORIA,32,15,117.6812363,1647.537354,2016,8.712560654,1,4.969892979,2,4,0.066691764,198
CENTRAL EQUATORIA,33,1,29.86704063,268.8033752,2015,8.712560654,0,36.76377106,1,7,0.069376633,13
CENTRAL EQUATORIA,33,1,29.86704063,119.4681625,2016,8.712560654,1,7.018118382,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,2,29.86704063,59.73408127,2015,8.712560654,0,24.29964638,1,7,0.069376633,13
CENTRAL EQUATORIA,33,2,29.86704063,59.73408127,2016,8.712560654,0,11.01960087,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,3,29.86704063,59.73408127,2016,8.712560654,0,29.63588333,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,3,29.86704063,59.73408127,2015,8.712560654,0,34.22840881,1,7,0.069376633,13
CENTRAL EQUATORIA,33,4,29.86704063,477.8726501,2015,8.712560654,0,11.22012615,1,7,0.069376633,13
CENTRAL EQUATORIA,33,5,29.86704063,149.3352051,2016,8.712560654,0,25.5357933,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,5,29.86704063,268.8033752,2015,8.712560654,0,13.82717705,1,7,0.069376633,13
CENTRAL EQUATORIA,33,6,29.86704063,89.60112,2015,8.712560654,0,13.35157394,1,7,0.069376633,13
CENTRAL EQUATORIA,33,7,29.86704063,29.86704063,2016,8.712560654,0,35.04381943,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,7,29.86704063,29.86704063,2015,8.712560654,0,29.91739464,1,7,0.069376633,13
CENTRAL EQUATORIA,33,8,29.86704063,179.20224,2015,8.712560654,0,9.043272972,1,7,0.069376633,13
CENTRAL EQUATORIA,33,8,29.86704063,119.4681625,2016,8.712560654,0,9.203187943,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,9,29.86704063,149.3352051,2016,8.712560654,0,17.06634712,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,9,29.86704063,119.4681625,2015,8.712560654,0,26.11222267,1,7,0.069376633,13
CENTRAL EQUATORIA,33,10,29.86704063,89.60112,2015,8.712560654,0,23.22314262,1,7,0.069376633,13
CENTRAL EQUATORIA,33,11,29.86704063,29.86704063,2015,8.712560654,0,85.04573822,1,7,0.069376633,13
CENTRAL EQUATORIA,33,11,29.86704063,59.73408127,2016,8.712560654,0,8.745378494,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,12,29.86704063,179.20224,2015,8.712560654,0,13.46520138,1,7,0.069376633,13
CENTRAL EQUATORIA,33,12,29.86704063,179.20224,2016,8.712560654,0,23.08209038,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,13,76.85305023,461.1182861,2016,8.712560654,0,14.40505409,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,14,76.85305023,307.4122009,2016,8.712560654,0,16.41590118,2,7,0.070927292,14.5
CENTRAL EQUATORIA,33,15,76.85305023,845.3835449,2016,8.712560654,1,5.975218773,2,7,0.070927292,14.5
CENTRAL EQUATORIA,36,1,27.1731472,271.7314758,2015,8.712560654,0,12.33080959,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,2,27.1731472,190.2120361,2015,8.712560654,0,24.42120361,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,3,27.1731472,135.8657379,2015,8.712560654,1,7.424703598,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,4,27.1731472,135.8657379,2015,8.712560654,1,7.53696394,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,5,27.1731472,190.2120361,2015,8.712560654,0,13.18596172,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,6,27.1731472,461.943512,2015,8.712560654,1,3.010652781,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,7,27.1731472,190.2120361,2015,8.712560654,0,15.09694481,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,8,27.1731472,81.5194397,2015,8.712560654,0,16.54872131,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,9,27.1731472,108.6925888,2015,8.712560654,0,16.23126793,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,10,27.1731472,163.0388794,2015,8.712560654,1,8.034995079,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,11,27.1731472,135.8657379,2015,8.712560654,0,16.35266685,1,7,0.089473732,104.5
CENTRAL EQUATORIA,36,12,27.1731472,135.8657379,2015,8.712560654,0,16.19826126,1,7,0.089473732,104.5
CENTRAL EQUATORIA,37,1,43.84735489,438.4735413,2015,8.712560654,1,4.616773129,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,2,43.84735489,175.3894196,2015,8.712560654,0,12.42308807,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,3,43.84735489,219.2367706,2015,8.712560654,1,4.761521816,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,4,43.84735489,263.084137,2015,8.712560654,1,7.32706356,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,5,43.84735489,219.2367706,2015,8.712560654,0,11.0165329,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,6,43.84735489,263.084137,2015,8.712560654,0,25.94403267,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,7,43.84735489,438.4735413,2015,8.712560654,1,2.071843147,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,8,43.84735489,43.84735489,2015,8.712560654,0,58.72925568,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,9,43.84735489,570.015625,2015,8.712560654,0,8.322800636,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,10,43.84735489,175.3894196,2015,8.712560654,1,7.094700336,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,11,43.84735489,175.3894196,2015,8.712560654,0,17.95907021,1,26,0.062177882,63.5
CENTRAL EQUATORIA,37,12,43.84735489,219.2367706,2015,8.712560654,0,10.81560421,1,26,0.062177882,63.5
CENTRAL EQUATORIA,42,1,45.49694061,181.9877625,2015,8.712560654,0,8.635241508,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,2,45.49694061,136.4908142,2015,8.712560654,0,11.38345528,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,3,45.49694061,227.4847107,2015,8.712560654,0,10.11145687,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,4,45.49694061,363.9755249,2015,8.712560654,0,8.984145164,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,5,45.49694061,181.9877625,2015,8.712560654,0,17.04044151,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,6,45.49694061,318.4785767,2015,8.712560654,0,13.56258774,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,7,45.49694061,409.4724731,2015,8.712560654,1,6.006010532,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,8,45.49694061,363.9755249,2015,8.712560654,0,13.47748184,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,9,45.49694061,90.99388123,2015,8.712560654,0,53.36725235,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,10,45.49694061,90.99388123,2015,8.712560654,0,16.97135735,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,11,45.49694061,136.4908142,2015,8.712560654,0,22.82365036,1,7,0.089156851,104.5
CENTRAL EQUATORIA,42,12,45.49694061,227.4847107,2015,8.712560654,0,16.33059311,1,7,0.089156851,104.5
CENTRAL EQUATORIA,43,1,74.13425446,444.805542,2015,8.712560654,0,8.338592529,1,3,0.06751892,133
CENTRAL EQUATORIA,43,2,74.13425446,222.402771,2015,8.712560654,1,6.584681511,1,3,0.06751892,133
CENTRAL EQUATORIA,43,2,74.13425446,296.5370178,2016,8.712560654,0,9.526254654,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,3,74.13425446,370.6712646,2015,8.712560654,0,9.111102104,1,3,0.06751892,133
CENTRAL EQUATORIA,43,3,74.13425446,370.6712646,2016,8.712560654,1,8.057495117,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,4,74.13425446,222.402771,2015,8.712560654,0,25.34202576,1,3,0.06751892,133
CENTRAL EQUATORIA,43,5,74.13425446,741.3425293,2015,8.712560654,0,11.09555244,1,3,0.06751892,133
CENTRAL EQUATORIA,43,6,74.13425446,518.9397583,2015,8.712560654,0,31.17658615,1,3,0.06751892,133
CENTRAL EQUATORIA,43,7,74.13425446,518.9397583,2015,8.712560654,0,12.6227932,1,3,0.06751892,133
CENTRAL EQUATORIA,43,7,74.13425446,741.3425293,2016,8.712560654,0,10.40128326,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,8,74.13425446,296.5370178,2016,8.712560654,1,6.63114357,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,8,74.13425446,444.805542,2015,8.712560654,0,9.276293755,1,3,0.06751892,133
CENTRAL EQUATORIA,43,9,74.13425446,296.5370178,2015,8.712560654,0,8.425096512,1,3,0.06751892,133
CENTRAL EQUATORIA,43,9,74.13425446,296.5370178,2016,8.712560654,0,11.91545582,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,10,74.13425446,444.805542,2015,8.712560654,0,13.97727013,1,3,0.06751892,133
CENTRAL EQUATORIA,43,11,74.13425446,222.402771,2016,8.712560654,0,19.49260902,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,11,74.13425446,148.2685089,2015,8.712560654,0,21.42234612,1,3,0.06751892,133
CENTRAL EQUATORIA,43,12,74.13425446,296.5370178,2016,8.712560654,0,18.85389709,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,12,74.13425446,296.5370178,2015,8.712560654,0,29.80474472,1,3,0.06751892,133
CENTRAL EQUATORIA,43,13,88.90048981,266.7014771,2016,8.712560654,0,18.5867939,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,14,88.90048981,1066.805908,2016,8.712560654,1,4.929451466,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,15,88.90048981,355.6019592,2016,8.712560654,0,13.85427666,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,16,88.90048981,266.7014771,2016,8.712560654,0,9.401164055,2,3,0.06751892,200.5
CENTRAL EQUATORIA,43,17,88.90048981,355.6019592,2016,8.712560654,0,15.50921249,2,3,0.06751892,200.5
CENTRAL EQUATORIA,44,1,64.24230957,706.6654053,2015,8.712560654,0,9.287563324,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,2,64.24230957,321.2115479,2015,8.712560654,0,9.416638374,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,3,64.24230957,706.6654053,2015,8.712560654,1,5.440211296,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,4,64.24230957,706.6654053,2015,8.712560654,1,5.89944458,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,5,64.24230957,706.6654053,2015,8.712560654,1,6.415389538,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,6,64.24230957,385.4538574,2015,8.712560654,1,8.246245384,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,7,64.24230957,513.9384766,2015,8.712560654,0,10.25015831,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,8,64.24230957,192.7269287,2015,8.712560654,0,31.88450623,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,9,64.24230957,321.2115479,2015,8.712560654,1,5.007842064,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,10,64.24230957,835.1500244,2015,8.712560654,0,11.96879482,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,11,64.24230957,256.9692383,2015,8.712560654,1,7.152160645,1,4,0.067606136,108.5
CENTRAL EQUATORIA,44,12,64.24230957,256.9692383,2015,8.712560654,1,6.730790138,1,4,0.067606136,108.5
CENTRAL EQUATORIA,47,1,108.6074066,1954.93335,2015,8.712560654,0,10.20828629,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,2,108.6074066,434.4296265,2016,8.712560654,0,18.07062721,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,2,108.6074066,434.4296265,2015,8.712560654,0,37.80290222,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,3,108.6074066,651.6444092,2016,8.712560654,0,16.98553085,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,3,108.6074066,651.6444092,2015,8.712560654,0,11.37398148,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,4,108.6074066,1194.681519,2016,8.712560654,1,7.436431885,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,4,108.6074066,1411.89624,2015,8.712560654,0,11.9163084,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,5,108.6074066,217.2148132,2016,8.712560654,0,30.79733658,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,5,108.6074066,651.6444092,2015,8.712560654,0,25.50461006,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,6,108.6074066,868.8592529,2016,8.712560654,0,14.32171249,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,6,108.6074066,868.8592529,2015,8.712560654,0,15.71330166,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,7,108.6074066,108.6074066,2016,8.712560654,0,62.2645874,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,7,108.6074066,325.8222046,2015,8.712560654,0,36.75780106,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,8,108.6074066,217.2148132,2015,8.712560654,0,51.96622467,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,9,108.6074066,543.0370483,2016,8.712560654,0,11.83173466,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,9,108.6074066,543.0370483,2015,8.712560654,0,10.02991104,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,10,108.6074066,325.8222046,2015,8.712560654,0,35.16056442,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,10,108.6074066,325.8222046,2016,8.712560654,0,18.75916862,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,11,108.6074066,760.2518311,2016,8.712560654,0,11.32491016,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,11,108.6074066,651.6444092,2015,8.712560654,0,17.29450989,1,2,0.387115717,1083
CENTRAL EQUATORIA,47,12,108.6074066,977.4666748,2016,8.712560654,1,7.841077805,2,2,0.340710342,1587.5
CENTRAL EQUATORIA,47,13,267.4573364,1069.829346,2016,8.712560654,0,15.03488255,2,2,0.340710342,1587.5
