data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6312374,728,SSD1027,1027,15-Mar-14,2014,1,Protests,Peaceful protest,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Pageri,Nimule,3.6019,32.0831,1,Sudan Tribune,Regional,The Madi of Nimule protested against IDPs from Jonglei being allowed to remain in Nimule.,0,1572403783,SSD
6973375,728,SSD1029,1029,15-Mar-14,2014,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Duk Youth Militia (South Sudan),,3,23,Eastern Africa,South Sudan,Jonglei,Duk,Duk Padiet,Duk Fadiat,7.7508,31.4087,1,SSBC TV; Anadolu Agency,National-International,"In Palouch and surrounding areas, Duk County, fighting broke out between youth and opposition forces for three days. Deaths: Friday - 17 opposition, 6 youth; Sunday - 9 opposition, 3 youths.",0,1583194165,SSD
6730175,729,SUD6222,6222,15-Mar-14,2014,1,Explosions/Remote violence,Air/drone strike,Darfur Joint Resistance Forces,,2,Military Forces of Sudan (1989-2019),,1,12,Northern Africa,Sudan,North Darfur,Mellit,,Wadi Kulkul,13.4833,25.6666,1,Radio Dabanga,National,"In Kukul, ""83 Sudanese army and militia troops were killed, and dozens of others injured during an attack by the ""Darfur joint resistance forces"". After the fight, the SAF dropped bombs on the area.",83,1579554677,SDN
6733811,729,SUD6221,6221,15-Mar-14,2014,3,Violence against civilians,Sexual violence,Military Forces of Sudan (1989-2019) Rapid Support Forces,,1,Civilians (Sudan),Women (Sudan),7,17,Northern Africa,Sudan,North Darfur,Tawilla,,Tawila,13.5157,24.8653,1,HRW,Other,RSF attack Tawila and rape women in March 2014.,0,1579554690,SDN
6732796,729,SUD6224,6224,15-Mar-14,2014,1,Strategic developments,Looting/property destruction,Military Forces of Sudan (1989-2019) Rapid Support Forces,,1,Civilians (Sudan),Farmers (Sudan),7,17,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,2,Radio Dabanga,National,"From report: ""RSF militias had attacked the areas of Nimra, Dalma, and Yara. They had looted the villages and seized livestock.""",0,1579554687,SDN
6732362,729,SUD6216,6216,14-Mar-14,2014,1,Protests,Protest with intervention,Protesters (Sudan),Students (Sudan),6,Police Forces of Sudan (1989-2019),,1,16,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga,National,Protesters were commenorating the death of a student killed earlier in the week by police. Police intervened by firing teargas and beating protesters. 110 Darfuri students were arrested during the protest.,0,1579554685,SDN
6976588,728,SSD1023,1023,14-Mar-14,2014,2,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,1,UNOCHA,Other,Fighting reported in the areas of Fashoda and Leer - making the areas inaccessible to aid agencies.,0,1583194182,SSD
6974798,728,SSD1025,1025,14-Mar-14,2014,1,Violence against civilians,Attack,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Civilians (South Sudan),,7,27,Eastern Africa,South Sudan,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,1,Gurtong Trust,Regional,"In the Lou Ariik area of Tonj North, opposition forces killed 7 people and stole cattle.",7,1583194171,SSD
6976591,728,SSD1022,1022,14-Mar-14,2014,2,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Fashoda,Kodok,Kodok,9.888,32.117,1,UNOCHA,Other,Fighting reported in the areas of Fashoda and Leer - making the areas inaccessible to aid agencies.,0,1583194182,SSD
6729070,729,SUD6217,6217,14-Mar-14,2014,1,Violence against civilians,Attack,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,Central Darfur,Zalingei,,Zalingei,12.9,23.4811,2,Radio Dabanga,National,"Soldiers were assaulting IDP in Nierteti camp. From report: ""soldiers beat a group of displaced from the camp and robbed them of their belongings. Some of the victims were seriously injured.""",0,1579554674,SDN
6976145,728,SSD1021,1021,14-Mar-14,2014,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Jonglei,Bor South,Bor,Bor,6.2089,31.5586,2,Sudan Tribune,Regional,"Fighting in Mankien, Jonglei.",0,1583194179,SSD
6312091,728,SSD1026,1026,14-Mar-14,2014,2,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (Sudan),,7,37,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,Sudan Tribune,Regional,Unidentified armed group killed and abducted Sudanese herders in Upper Nile State (Sudanese transhumance populations travel through Upper Nile with cattle for grazing).,0,1572403782,SSD
4884132,729,SUD6219,6219,14-Mar-14,2014,1,Violence against civilians,Attack,Darfur Joint Resistance Forces,,2,Civilians (Sudan),,7,27,Northern Africa,Sudan,North Darfur,Mellit,,Mellit,14.1333,25.55,1,Tangerine,Other,7 people were killed after attacks by Darfur forces on Maleet.,7,1552577424,SDN
6973374,728,SSD1024,1024,14-Mar-14,2014,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Duk Youth Militia (South Sudan),,3,23,Eastern Africa,South Sudan,Jonglei,Duk,Duk Padiet,Duk Fadiat,7.7508,31.4087,1,Anadolu Agency; SSBC TV,National-International,"In Palouch and surrounding areas, Duk County, fighting broke out between youth and opposition forces for three days. Deaths: Friday - 17 opposition, 6 youth; Sunday - 9 opposition, 3 youths.",23,1583194165,SSD
6868700,729,SUD6218,6218,14-Mar-14,2014,1,Violence against civilians,Attack,PDF: Popular Defence Forces,,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,South Kordofan,Dilling,,Dalami,11.875,30.4688,1,Sudan Consortium,National,"Suspected PDF militiamen attacked Adouna village in Delami County, opening fire on civilians and launching rocket propelled grenades (RPGs). Three children were killed while seeking shelter in a foxhole, while another two were injured.",3,1581982139,SDN
5329387,729,SUD6215,6215,14-Mar-14,2014,1,Protests,Peaceful protest,Protesters (Sudan),,6,,,0,60,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,AFP,International,"From report: ""Islamist protesters in Sudan burned the French flag on Friday during their second weekly protest against Frances intervention in the Central African Republic.""",0,1561469360,SDN
6311921,728,SSD1020,1020,14-Mar-14,2014,1,Protests,Peaceful protest,Protesters (South Sudan),Students (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.718,28.007,1,Sudan Tribune,Regional,Students protested against the UN. They demanded the UN leave Wau. Governent forces intervened before the protests turned into rioting.,0,1572403782,SSD
5825044,729,SUD6210,6210,13-Mar-14,2014,1,Battles,Armed clash,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,22,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,2,Radio Dabanga,National,"Intra clashes between the SLM-AW lasted for three days: 11-13 March. ""people fled their houses in the areas of Bargo, Kakerguwa, and Simo. The markets of Bargo and Kakergowa were entirely plundered before they burned to ashes."" 5 civilians died.",1,1567462226,SDN
5834279,729,SUD6214,6214,13-Mar-14,2014,1,Violence against civilians,Attack,Hawazmah Ethnic Militia (Sudan),,4,Civilians (Sudan),,7,47,Northern Africa,Sudan,South Kordofan,Kadugli,,Um Suran,10.7372,29.8609,1,Radio Tamazuj,National,"Hawazma militia attacked the Um Shoran area in South Kordofan, near the Jamasa cattle camp. 3 children were killed.",3,1567462237,SDN
6732363,729,SUD6211,6211,13-Mar-14,2014,1,Protests,Protest with intervention,Protesters (Sudan),Students (Sudan),6,Police Forces of Sudan (1989-2019),,1,16,Northern Africa,Sudan,El Gazira,Greater Wad Madani,,Wad Medani,14.4004,33.5184,1,Radio Dabanga,National,Students at El Jazeera University in Wad Madani demonstrated against on-going assults in Darfur and in solidarity with the students who demonstrated in Khartoum. Police halted some of the protesters while allowing others to proceed to parliament.,0,1579554685,SDN
5324656,728,SSD1017,1017,13-Mar-14,2014,1,Protests,Peaceful protest,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Kuei,Rumbek,6.819,29.7,1,SSBC TV,National,Demonstrations against UNMISS in Rumbek.,0,1561469338,SSD
5827445,729,SUD6212,6212,13-Mar-14,2014,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,South Darfur,Nyala,,Nyala,12.0556,24.8906,1,Radio Dabanga,National,Pro government militia killed a 20 year man they had taken for hostage from a cattle market the previous month.,0,1567462228,SDN
6730920,729,SUD6213,6213,13-Mar-14,2014,1,Battles,Armed clash,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,Military Forces of Sudan (1989-2019) Rapid Support Forces,,1,12,Northern Africa,Sudan,North Darfur,Mellit,,Mellit,14.1333,25.55,1,Radio Dabanga; HRW,Other-National,"In Mellit, SLM/A-Wahid clash with RSF. 10 civilians killed. 78 government forces killed. 9 rebels killed.",97,1579554680,SDN
6269905,728,SSD1019,1019,13-Mar-14,2014,1,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),Nuer Ethnic Group (South Sudan),7,17,Eastern Africa,South Sudan,Jonglei,Bor South,Bor,Bor,6.2089,31.5586,2,HRW,Other,"Governemnt soldiers beat a Nuer men near a camp in Bor. They removed him, and he was presumed killed.",1,1572403721,SSD
6974164,728,SSD1018,1018,13-Mar-14,2014,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Malakal,Obwa,Malakal,9.541,31.652,1,AFP,International,Fighting in Malakal.,0,1583194168,SSD
6730501,729,SUD6206,6206,12-Mar-14,2014,1,Protests,Protest with intervention,Protesters (Sudan),,6,Police Forces of Sudan (1989-2019),,1,16,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,AFP,International,"""Sudanese police fired tear gas Wednesday when mourners called for ""revolution"" following the funeral of a student allegedly gunned down by security forces at a protest against violence in Darfur.""",0,1579554679,SDN
5827595,729,SUD6207,6207,12-Mar-14,2014,1,Battles,Armed clash,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,22,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,2,Radio Dabanga,National,"Intra clashes between the SLM-AW lasted for three days: 11-13 March. ""people fled their houses in the areas of Bargo, Kakerguwa, and Simo. The markets of Bargo and Kakergowa were entirely plundered before they burned to ashes."" 5 civilians died.",2,1567462229,SDN
5828403,728,SSD1015,1015,12-Mar-14,2014,1,Battles,Armed clash,Waat Communal Militia (South Sudan),,4,Panyar Clan Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,1,Radio Miraya,National,Inter Communal clashes in Mangony cattle camp in Cueibet between Waat and Panyar clans (Sudan Tribune says the clash occurred in Wunthou cattle camp in Tiap Tiap). Both groups belong to the Dinka Ngok community. 34 people killed.,34,1567462230,SSD
6304828,728,SSD1016,1016,12-Mar-14,2014,1,Violence against civilians,Attack,Police Forces of South Sudan (2011-),,1,Civilians (South Sudan),Military Forces of South Sudan (2011-),7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Regional,"An SPLA brigadier general was killed after a dispute with some police, one of whom was allegedly drunk.",1,1572403773,SSD
5824871,729,SUD6209,6209,12-Mar-14,2014,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Darfur,El Geneina,,Murnei,12.9542,22.8669,1,Radio Dabanga,National,"From report: ""Gunmen killed two people and wounded several others after they looted 100 cows in Gara area, north of Murnei, in Zalingei locality on Wednesday""",2,1567462225,SDN
6312107,728,SSD1014,1014,12-Mar-14,2014,2,Battles,Armed clash,Twic East Area Youth Militia (South Sudan),,4,Unidentified Armed Group (South Sudan),,3,34,Eastern Africa,South Sudan,Jonglei,Twic East,Kongor,Panyagor,7.1633,31.4059,2,Sudan Tribune,Regional,Twic east youth fought animal raiders near Pading. The raiders were suspected to be of the Murle group but it was not verified. 3 people died.,3,1572403782,SSD
6974141,728,SSD1011,1011,12-Mar-14,2014,2,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Jonglei,Duk,Duk Padiet,Duk Fadiat,7.7508,31.4087,2,AFP,International,Reports that the opposition attacked government troops in Duk region. (Duk officials claim that government troops have not arrived in the area).,0,1583194168,SSD
6867698,729,SUD6208,6208,12-Mar-14,2014,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,El Abassiya,,Umm Dafsi,11.9167,31.4,2,Radio Dabanga,National,Aerial bombardment by the SAF on El Nagara in the Nuba Mountains. 3 children killed.,3,1581982136,SDN
6974197,728,SSD1013,1013,12-Mar-14,2014,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Malakal,Obwa,Malakal,9.541,31.652,1,AFP,International,Fighting in Malakal.,0,1583194169,SSD
6975480,728,SSD1012,1012,12-Mar-14,2014,2,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,1,Radio Tamazuj,Regional,Fighting in Leer.,0,1583194175,SSD
6314511,729,SUD6205,6205,11-Mar-14,2014,1,Battles,Armed clash,Unidentified Armed Group (Sudan),,3,UNAMID: United Nations/African Union Hybrid Operation in Darfur (2007-),,8,38,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,1,UNAMID,Other,"Armed men abducted an international contractor working at UNAMID, in El Fasher. He was freed on June 12 2014 after 94 days in captivity.",0,1572403785,SDN
5824081,729,SUD6203,6203,11-Mar-14,2014,1,Battles,Armed clash,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,22,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,2,Radio Dabanga,National,"Intra clashes between the SLM-AW lasted for three days: 11-13 March. ""people fled their houses in the areas of Bargo, Kakerguwa, and Simo. The markets of Bargo and Kakergowa were entirely plundered before they burned to ashes."" 5 civilians died.",2,1567462224,SDN
6732636,729,SUD6204,6204,11-Mar-14,2014,1,Protests,Excessive force against protesters,Protesters (Sudan),Students (Sudan),6,Police Forces of Sudan (1989-2019),,1,16,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga,National,"Students carrying light weapons for protesting, demonstrated on Darfur. Police intervened, shooting bullets. 1 person was killed.",1,1579554686,SDN
6305611,728,SSD1010,1010,10-Mar-14,2014,1,Strategic developments,Looting/property destruction,Murle Ethnic Militia (South Sudan),,4,,,0,40,Eastern Africa,South Sudan,Jonglei,Twic East,Kongor,Kongor,7.1551,31.3545,2,Radio Tamazuj,Regional,Looting: A group of youth believed to be from the Murle tribe engaged in a cattle raid from a camp in Kongor Payam.,0,1572403774,SSD
6233478,728,SSD1006,1006,10-Mar-14,2014,1,Protests,Peaceful protest,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,AP; Anadolu Agency,International,"Protesters demonstrated for three reasons: 1. Denouncing Hilde Johnson of the UN after weapons were found in Lakes, 2. in support of Kiir, and 3. against opposition requests for early elections and a transitional government.",0,1572403613,SSD
6868102,728,SSD1009,1009,10-Mar-14,2014,1,Battles,Armed clash,Gaak Communal Militia (South Sudan),,4,Manuer Communal Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Rumbek North,Rumkor,Rumkor,7.63,29.69,2,Radio Tamazuj,Regional,9 people were killed and four suffered gunshot wounds over a dispute which brought out about a girl at Yhaga cattle camp between the Gaak and Manuer clans.,9,1581982137,SSD
6973373,728,SSD1008,1008,10-Mar-14,2014,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Duk Youth Militia (South Sudan),,3,23,Eastern Africa,South Sudan,Jonglei,Duk,Duk Padiet,Duk Fadiat,7.7508,31.4087,1,Eye Radio (South Sudan); Turkish Press,National-International,"Opposition forces fought with Duk Youth over two days of fighting. The hospital was burned down, looted and two civilians killed.",1,1583194165,SSD
6974711,728,SSD1007,1007,10-Mar-14,2014,2,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Malakal,Obwa,Malakal,9.541,31.652,1,Digital Media Source,Other,Fighting in Malakal brought humanitarian operations to a halt.,0,1583194170,SSD
5825649,729,SUD6200,6200,9-Mar-14,2014,1,Protests,Peaceful protest,Protesters (Sudan),,6,,,0,60,Northern Africa,Sudan,West Darfur,Sirba,,Tandelti,13.8804,22.2564,1,Radio Dabanga,National,Butchers protested the increase of fees on killed animals.,0,1567462226,SDN
5826479,729,SUD6201,6201,9-Mar-14,2014,2,Strategic developments,Looting/property destruction,Darfur Joint Resistance Forces,,2,,,0,20,Northern Africa,Sudan,North Darfur,Ailliet,,El Taweisha,12.3546,26.537,1,Radio Dabanga,National,"Looting: Reports of widespread looting in Taweisha, El Lait / Alliet, Um Gunya, and Hajeer.",0,1567462227,SDN
